name,lenS,label,名詞,agent_utterance,cls,theme,freq,agent_utterance_refine,depend_word,nod_word,thank_word,questionmark,default,スポーツ,旅行,音楽,食事,UI3average,UI3average_diff
1902F6001_029,21,4,0, なるほど、健康的で、ステキですね・・,1,スポーツ,10, なるほど、健康的で素敵ですね。,0,1,0,0,0,1,0,0,0,4,0.2
1902F6001_030,29,4.2,9, 健康のために、気をつけていることはありますか？,0,スポーツ,16, 健康のために、気をつけていることはありますか？,1,0,0,1,0,1,0,0,0,4.2,0.2
1902F6001_032,39,5.2,0, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,2,スポーツ,20, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,0,0,0,1,0,1,0,0,0,5.2,1
1902F6001_033,60,4,2, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,7,スポーツ,19, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,0,0,0,0,0,1,0,0,0,4,-1.2
1902F6001_034,23,4.6,3, オリンピックは今までに見たことはありますか？,2,スポーツ,15, オリンピックは今までに見たことはありますか？,0,0,0,1,0,1,0,0,0,4.6,0.6
1902F6001_036,30,4.4,2, そうですか。そのスポーツはテレビで鑑賞はされますか・・,0,スポーツ,3, そのスポーツはテレビで鑑賞はされますか？,1,0,0,1,0,1,0,0,0,4.4,-0.199999999999999
1902F6001_015,24,5.2,4, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,5.2,0.8
1902F6001_042,24,5,6, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,5,-0.2
1902F6001_086,13,4,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4,-1
1902F6001_057,38,4.4,8, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,2,音楽,22, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,0,0,0,1,0,0,0,1,0,4.4,0.4
1902F6001_059,22,3.2,0, その歌手のどういうところが好きなんですか？,0,音楽,10, その歌手のどういうところが好きなんですか？,1,0,0,1,0,0,0,1,0,3.2,-1.2
1902F6001_061,11,5.6,1, カラオケは好きですか？,2,音楽,14, カラオケは好きですか？,0,0,0,1,0,0,0,1,0,5.6,2.4
1902F6001_064,18,4.4,4, カラオケでよくなにをうたうのですか？,2,音楽,9, カラオケでよく何を歌うのですか？,0,0,0,1,0,0,0,1,0,4.4,-1.2
1902F6001_065,12,3.8,0, とても楽しそうですね。,1,音楽,10, とても楽しそうですね。,0,1,0,0,0,0,0,1,0,3.8,-0.600000000000001
1902F6001_016,17,4,0, なるほど、勉強になります・・,1,default,16, なるほど、勉強になります。,0,1,0,0,1,0,0,0,0,4,0.2
1902F6001_046,20,5.2,8, 旅行はどこに行ったことがありますか？,2,旅行,10, 旅行はどこに行ったことがありますか？,0,0,0,1,0,0,1,0,0,5.2,1.2
1902F6001_047,32,3.4,4, 今までいった「旅行」で特におすすめの場所はありますか？,2,旅行,23, 今までいった旅行で特におすすめの場所はありますか？,0,0,0,1,0,0,1,0,0,3.4,-1.8
1902F6001_053,24,5.2,4, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0,0,1,0,0,5.2,1.8
1902F6001_052,18,5.4,2, 具体的には教えてもらえますか？,6,default,13, 具体的には教えてもらえますか？,1,0,0,1,1,0,0,0,0,5.4,0.2
1902F6001_055,24,4.2,0, 貴重な体験談をありがとうございました。,4,旅行,20, 貴重な体験談をありがとうございました。,0,0,1,0,0,0,1,0,0,4.2,-1.2
1902F6001_019,19,5.2,3, それは「最近」食べられたんですか？,0,食事,12, それは最近食べられたんですか？,1,0,0,1,0,0,0,0,1,5.2,1
1902F6001_022,14,5.2,2, どこで食べられたんですか・・,2,食事,8, どこで食べられたんですか？,0,0,0,1,0,0,0,0,1,5.2,0
1902F6001_038,11,4,0, ありがとうございます。,4,default,18, ありがとうございます。,0,0,1,0,1,0,0,0,0,4,-1.2
1902F6001_081,11,4,0, ありがとうございます。,4,default,18, ありがとうございます。,0,0,1,0,1,0,0,0,0,4,0
1902F6001_063,15,4,5, おすすめの曲はありますか？,2,音楽,7, おすすめの曲はありますか？,0,0,0,1,0,0,0,1,0,4,0
1902F6001_062,17,5.2,2, カラオケで歌ったりするのですか？,2,音楽,3, カラオケで歌ったりするのですか？,0,0,0,1,0,0,0,1,0,5.2,1.2
1902F6001_051,24,5.2,3, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0,0,1,0,0,5.2,0
1902F6001_054,22,2.8,2, ほかには何か面白いことはありましたか？,0,旅行,16, ほかには何か面白いことはありましたか？,1,0,0,1,0,0,1,0,0,2.8,-2.4
1902F6001_021,63,5.8,6, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,2,食事,10, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,0,0,0,1,0,0,0,0,1,5.8,3
1902F6001_028,28,5.6,4, 健康のため、とか、リフレッシュするため、とかですか？,2,スポーツ,16, 健康のためとかリフレッシュするためとかですか？,0,0,0,1,0,1,0,0,0,5.6,-0.2
1902F6001_048,25,5.6,4, 「温泉」などリフレッシュするためにいきますか？,2,旅行,15, 温泉などリフレッシュするためにいきますか？,0,0,0,1,0,0,1,0,0,5.6,0
1902F6001_020,18,4,0, なるほど、それは美味しそうですね・・,5,食事,11, なるほど、それは美味しそうですね。,1,1,0,0,0,0,0,0,1,4,-1.6
1902F6001_049,19,4,0, なるほど、それはリラックスできますね。,5,旅行,7, なるほど、それはリラックスできますね。,1,1,0,0,0,0,1,0,0,4,0
1902F6001_031,26,3.6,1, ありがとうございます。参考にさせていただきます。,4,default,6, ありがとうございます。参考にさせていただきます。,0,0,1,0,1,0,0,0,0,3.6,-0.4
1902F6001_013,57,5.6,5, 私の友人はあんこ系が好きだそうです。あずきときなこは、体や肌にいいそうで、よく食べてるそうです・・,7,食事,8, 私の友人はあんこ系が好きだそうです。あずきときなこは体や肌にいいそうで、よく食べてるそうです。,0,0,0,0,0,0,0,0,1,5.6,2
1902F6001_027,15,5.4,2, どんなスポーツをされますか？,2,スポーツ,1, どんなスポーツをされますか？,0,0,0,1,0,1,0,0,0,5.4,-0.199999999999999
1902F6001_035,23,5.2,0, いいですね。テレビ観戦も楽しそうですね！,1,スポーツ,9, いいですね。テレビ観戦も楽しそうですね！,0,1,0,0,0,1,0,0,0,5.2,-0.2
1902F6001_060,14,3.6,0, そうですか、なかなかですね。,1,default,4, そうですか、なかなかですね。,0,1,0,0,1,0,0,0,0,3.6,-1.6
1902F6001_072,25,3.8,0, そうなんですか．私も独自に調べてみますね．,3,default,1, そうなんですか。私も独自に調べてみますね。,0,0,0,0,1,0,0,0,0,3.8,0.2
1902F6002_045,5,4,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1,0,0,0,0,4,0
1902F6002_075,5,4,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1,0,0,0,0,4,0
1902F6002_008,23,5.6,2, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0,0,0,0,1,5.6,1.6
1902F6002_072,18,4.8,13, 具体的にはどういったものですか？,6,default,19, 具体的にはどういったものですか？,1,0,0,1,1,0,0,0,0,4.8,-0.8
1902F6002_024,13,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4.2,-0.6
1902F6002_028,21,4.8,0, なるほど、健康的で、ステキですね・・,1,スポーツ,10, なるほど、健康的で素敵ですね。,0,1,0,0,0,1,0,0,0,4.8,0.6
1902F6002_029,29,5.2,4, 健康のために、気をつけていることはありますか？,0,スポーツ,16, 健康のために、気をつけていることはありますか？,1,0,0,1,0,1,0,0,0,5.2,0.4
1902F6002_032,39,4.6,0, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,2,スポーツ,20, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,0,0,0,1,0,1,0,0,0,4.6,-0.600000000000001
1902F6002_033,60,5.2,5, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,7,スポーツ,19, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,0,0,0,0,0,1,0,0,0,5.2,0.600000000000001
1902F6002_010,20,5.8,5, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1,0,0,0,0,5.8,0.6
1902F6002_066,20,5,5, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1,0,0,0,0,5,-0.8
1902F6002_040,16,4.2,0, なるほど、よくご存じですね・・,1,default,7, なるほど、よくご存じですね。,0,1,0,0,1,0,0,0,0,4.2,-0.8
1902F6002_016,13,4.4,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4.4,0.2
1902F6002_049,13,4,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4,-0.4
1902F6002_038,38,5,0, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,2,音楽,22, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,0,0,0,1,0,0,0,1,0,5,1
1902F6002_052,17,3.2,0, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0,0,1,0,0,3.2,-1.8
1902F6002_053,20,5,1, 旅行はどこに行ったことがありますか？,2,旅行,10, 旅行はどこに行ったことがありますか？,0,0,0,1,0,0,1,0,0,5,1.8
1902F6002_055,32,5.2,1, 今までいった「旅行」で特におすすめの場所はありますか？,2,旅行,23, 今までいった旅行で特におすすめの場所はありますか？,0,0,0,1,0,0,1,0,0,5.2,0.2
1902F6002_056,24,5.8,3, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0,0,1,0,0,5.8,0.6
1902F6002_059,18,5.8,1, 具体的には教えてもらえますか？,6,default,13, 具体的には教えてもらえますか？,1,0,0,1,1,0,0,0,0,5.8,0
1902F6002_063,24,4.6,0, 貴重な体験談をありがとうございました。,4,旅行,20, 貴重な体験談をありがとうございました。,0,0,1,0,0,0,1,0,0,4.6,-1.2
1902F6002_011,19,6,0, それは「最近」食べられたんですか？,0,食事,12, それは最近食べられたんですか？,1,0,0,1,0,0,0,0,1,6,1.4
1902F6002_014,19,5.4,5, お友達とランチに行ったりしますか？,2,食事,9, お友達とランチに行ったりしますか？,0,0,0,1,0,0,0,0,1,5.4,-0.6
1902F6002_013,11,4.2,0, ありがとうございます。,4,default,18, ありがとうございます。,0,0,1,0,1,0,0,0,0,4.2,-1.2
1902F6002_046,15,4.4,0, コンサートとかには行きますか？,2,音楽,6, コンサートとかには行きますか？,0,0,0,1,0,0,0,1,0,4.4,0.2
1902F6002_047,35,5,6, なまで演奏をきくと、迫力があって、感動するみたいですね！,7,音楽,4, なまで演奏をきくと、迫力があって、感動するみたいですね！,0,0,0,0,0,0,0,1,0,5,0.6
1902F6002_058,24,5.2,1, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0,0,1,0,0,5.2,0.2
1902F6002_057,22,5.6,2, ほかには何か面白いことはありましたか？,0,旅行,16, ほかには何か面白いことはありましたか？,1,0,0,1,0,0,1,0,0,5.6,0.4
1902F6002_054,9,4.6,0, 楽しそうですね！,1,default,10, 楽しそうですね！,0,1,0,0,1,0,0,0,0,4.6,-1
1902F6002_054,9,4.6,0, 楽しそうですね！,1,default,10, 楽しそうですね！,0,1,0,0,1,0,0,0,0,4.6,0
1902F6002_079,9,5.2,0, 楽しそうですね！,1,default,10, 楽しそうですね！,0,1,0,0,1,0,0,0,0,5.2,0.600000000000001
1902F6002_079,9,5.2,0, 楽しそうですね！,1,default,10, 楽しそうですね！,0,1,0,0,1,0,0,0,0,5.2,0
1902F6002_021,12,4.4,1, それは大変ですよね。,3,default,3, それは大変ですよね。,1,0,0,0,1,0,0,0,0,4.4,-0.8
1902F6002_027,28,6,5, 健康のため、とか、リフレッシュするため、とかですか？,2,スポーツ,16, 健康のためとかリフレッシュするためとかですか？,0,0,0,1,0,1,0,0,0,6,1.6
1902F6002_041,22,5.6,4, そのきょくのどういうところが好きなんですか？,0,音楽,7, その曲のどういうところが好きなんですか？,1,0,0,1,0,0,0,1,0,5.6,-0.4
1902F6002_061,25,5.4,5, 「温泉」などリフレッシュするためにいきますか？,2,旅行,15, 温泉などリフレッシュするためにいきますか？,0,0,0,1,0,0,1,0,0,5.4,-0.199999999999999
1902F6002_012,18,5.2,0, なるほど、それは美味しそうですね・・,5,食事,11, なるほど、それは美味しそうですね。,1,1,0,0,0,0,0,0,1,5.2,-0.2
1902F6002_062,19,4.4,0, なるほど、それはリラックスできますね。,5,旅行,7, なるほど、それはリラックスできますね。,1,1,0,0,0,0,1,0,0,4.4,-0.8
1902F6002_031,15,4.2,0, なるほど、面白そうですね！,1,default,5, なるほど、面白そうですね！,0,1,0,0,1,0,0,0,0,4.2,-0.2
1902F6002_031,15,4.2,0, なるほど、面白そうですね！,1,default,5, なるほど、面白そうですね！,0,1,0,0,1,0,0,0,0,4.2,0
1902F6002_036,23,5,0, いいですね。テレビ観戦も楽しそうですね！,1,スポーツ,9, いいですね。テレビ観戦も楽しそうですね！,0,1,0,0,0,1,0,0,0,5,0.8
1902F6002_030,36,5.6,2, まだまだ寒いので、体を動かして温まりたいですよね。,7,スポーツ,4, まだまだ寒いので、体を動かして温まりたいですよね。,0,0,0,0,0,1,0,0,0,5.6,0.6
1902F6002_034,18,5.2,7, 競技はなにをご覧になりますか？,2,スポーツ,7, 競技は何をご覧になりますか？,0,0,0,1,0,1,0,0,0,5.2,-0.4
1902F6002_035,25,5.4,3, そうですか。テレビでの観戦はなされるんですか？,2,スポーツ,4, テレビでの観戦はなされるんですか？,0,0,0,1,0,1,0,0,0,5.4,0.2
1902F6002_043,18,5.6,2, がっきは何を演奏するのですか。,2,音楽,3, 楽器は何を演奏するのですか？,0,0,0,1,0,0,0,1,0,5.6,0.199999999999999
1902F6002_044,27,6,1, すごいですね。一度聞かせていただけるとうれしいです。,7,音楽,2, すごいですね。一度聞かせていただけるとうれしいです。,0,0,0,0,0,0,0,1,0,6,0.4
1902F6002_048,26,4.8,0, わたしも実際に、演奏をきいてみたいものです。,7,音楽,3, わたしも実際に、演奏をきいてみたいものです。,0,0,0,0,0,0,0,1,0,4.8,-1.2
1902F7001_035,5,4,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1,0,0,0,0,4,0
1902F7001_009,23,5,2, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0,0,0,0,1,5,1
1902F7001_010,44,5,1, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,2,食事,24, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,0,0,0,1,0,0,0,0,1,5,0
1902F7001_013,20,4.4,2, 普段はどこでスイーツを買いますか？,2,食事,23, 普段はどこでスイーツを買いますか？,0,0,0,1,0,0,0,0,1,4.4,-0.6
1902F7001_012,45,3.4,0, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2,食事,17, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか利用しますか？,0,0,0,1,0,0,0,0,1,3.4,-1
1902F7001_023,18,4.4,4, 具体的にはどういったものですか？,6,default,19, 具体的にはどういったものですか？,1,0,0,1,1,0,0,0,0,4.4,1
1902F7001_014,24,3,0, その中でもおすすめのスイーツはありますか？,0,食事,20, その中でもおすすめのスイーツはありますか？,1,0,0,1,0,0,0,0,1,3,-1.4
1902F7001_011,13,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4.2,1.2
1902F7001_018,13,3.6,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,3.6,-0.6
1902F7001_024,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,0.4
1902F7001_027,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,0
1902F7001_045,13,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4.2,0.2
1902F7001_054,13,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,3.8,-0.4
1902F7001_056,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,0.2
1902F7001_062,13,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,3.8,-0.2
1902F7001_025,29,5.4,3, 健康のために、気をつけていることはありますか？,0,スポーツ,16, 健康のために、気をつけていることはありますか？,1,0,0,1,0,1,0,0,0,5.4,1.6
1902F7001_028,39,4.6,0, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,2,スポーツ,20, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,0,0,0,1,0,1,0,0,0,4.6,-0.800000000000001
1902F7001_029,60,5,1, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,7,スポーツ,19, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,0,0,0,0,0,1,0,0,0,5,0.4
1902F7001_030,23,3.2,0, オリンピックは今までに見たことはありますか？,2,スポーツ,15, オリンピックは今までに見たことはありますか？,0,0,0,1,0,1,0,0,0,3.2,-1.8
1902F7001_022,24,3.8,0, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,3.8,0.6
1902F7001_034,24,5.2,3, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,5.2,1.4
1902F7001_075,13,4,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4,-1.2
1902F7001_039,38,4.8,1, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,2,音楽,22, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,0,0,0,1,0,0,0,1,0,4.8,0.8
1902F7001_065,8,3,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,3,-1.8
1902F7001_067,8,3.8,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,3.8,0.8
1902F7001_070,8,3.6,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,3.6,-0.2
1902F7001_074,8,3.2,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,3.2,-0.4
1902F7001_041,11,5.6,1, カラオケは好きですか？,2,音楽,14, カラオケは好きですか？,0,0,0,1,0,0,0,1,0,5.6,2.4
1902F7001_042,18,5.2,0, カラオケでよくなにをうたうのですか？,2,音楽,9, カラオケでよく何を歌うのですか？,0,0,0,1,0,0,0,1,0,5.2,-0.4
1902F7001_044,12,5.4,1, とても楽しそうですね。,1,音楽,10, とても楽しそうですね。,0,1,0,0,0,0,0,1,0,5.4,0.2
1902F7001_058,17,2.8,0, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0,0,1,0,0,2.8,-2.6
1902F7001_059,32,5,0, 今までいった「旅行」で特におすすめの場所はありますか？,2,旅行,23, 今までいった旅行で特におすすめの場所はありますか？,0,0,0,1,0,0,1,0,0,5,2.2
1902F7001_060,24,5.4,2, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0,0,1,0,0,5.4,0.4
1902F7001_033,13,5.6,2, 具体的には何ですか？,6,default,9, 具体的には何ですか？,1,0,0,1,1,0,0,0,0,5.6,0.199999999999999
1902F7001_036,11,4,0, ありがとうございます。,4,default,18, ありがとうございます。,0,0,1,0,1,0,0,0,0,4,-1.6
1902F7001_043,15,3,0, おすすめの曲はありますか？,2,音楽,7, おすすめの曲はありますか？,0,0,0,1,0,0,0,1,0,3,-1
1902F7001_061,24,3,2, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0,0,1,0,0,3,0
1902F7001_017,63,3.8,0, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,2,食事,10, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,0,0,0,1,0,0,0,0,1,3.8,0.8
1902F7001_026,28,5.2,2, 健康のため、とか、リフレッシュするため、とかですか？,2,スポーツ,16, 健康のためとかリフレッシュするためとかですか？,0,0,0,1,0,1,0,0,0,5.2,1.4
1902F7001_063,25,3,1, 「温泉」などリフレッシュするためにいきますか？,2,旅行,15, 温泉などリフレッシュするためにいきますか？,0,0,0,1,0,0,1,0,0,3,-2.2
1902F7001_064,25,1.6,0, 「温泉」などリフレッシュするためにいきますか？,2,旅行,15, 温泉などリフレッシュするためにいきますか？,0,0,0,1,0,0,1,0,0,1.6,-1.4
1902F7001_015,57,4.2,1, 私の友人はあんこ系が好きだそうです。あずきときなこは、体や肌にいいそうで、よく食べてるそうです・・,7,食事,8, 私の友人はあんこ系が好きだそうです。あずきときなこは体や肌にいいそうで、よく食べてるそうです。,0,0,0,0,0,0,0,0,1,4.2,2.6
1902F7002_029,5,4,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1,0,0,0,0,4,0
1902F7002_039,5,3.8,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1,0,0,0,0,3.8,-0.2
1902F7002_083,5,4,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1,0,0,0,0,4,0.2
1902F7002_037,8,3.8,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1,0,0,0,0,3.8,-0.2
1902F7002_037,8,3.8,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1,0,0,0,0,3.8,0
1902F7002_008,23,5,1, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0,0,0,0,1,5,1.2
1902F7002_009,44,5.6,1, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,2,食事,24, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,0,0,0,1,0,0,0,0,1,5.6,0.6
1902F7002_010,20,5.2,2, 普段はどこでスイーツを買いますか？,2,食事,23, 普段はどこでスイーツを買いますか？,0,0,0,1,0,0,0,0,1,5.2,-0.4
1902F7002_011,45,5,2, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2,食事,17, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか利用しますか？,0,0,0,1,0,0,0,0,1,5,-0.2
1902F7002_053,13,4,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1,0,0,0,0,4,-1
1902F7002_027,21,5.2,0, なるほど、健康的で、ステキですね・・,1,スポーツ,10, なるほど、健康的で素敵ですね。,0,1,0,0,0,1,0,0,0,5.2,1.2
1902F7002_026,18,5.4,3, スポーツをする目的は何ですか？,2,スポーツ,6, スポーツをする目的は何ですか？,0,0,0,1,0,1,0,0,0,5.4,0.2
1902F7002_028,29,5.4,1, 健康のために、気をつけていることはありますか？,0,スポーツ,16, 健康のために、気をつけていることはありますか？,1,0,0,1,0,1,0,0,0,5.4,0
1902F7002_032,39,5,0, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,2,スポーツ,20, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,0,0,0,1,0,1,0,0,0,5,-0.4
1902F7002_033,60,4.6,1, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,7,スポーツ,19, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,0,0,0,0,0,1,0,0,0,4.6,-0.4
1902F7002_034,23,4.2,1, オリンピックは今までに見たことはありますか？,2,スポーツ,15, オリンピックは今までに見たことはありますか？,0,0,0,1,0,1,0,0,0,4.2,-0.4
1902F7002_051,16,4.4,0, なるほど、よくご存じですね・・,1,default,7, なるほど、よくご存じですね。,0,1,0,0,1,0,0,0,0,4.4,0.2
1902F7002_038,34,3.2,0, パリで開催されるオリンピックを、見にいく予定はありますか？,2,スポーツ,16, パリで開催されるオリンピックを、見にいく予定はありますか？,0,0,0,1,0,1,0,0,0,3.2,-1.2
1902F7002_041,23,6,7, なにかおすすめのスポーツ観戦はありますか？,2,スポーツ,5, なにかおすすめのスポーツ観戦はありますか？,0,0,0,1,0,1,0,0,0,6,2.8
1902F7002_058,24,6,10, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,6,0
1902F7002_065,24,5.6,16, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1,0,0,0,0,5.6,-0.4
1902F7002_045,13,4,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4,-1.6
1902F7002_054,13,4,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4,0
1902F7002_068,13,4.2,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1,0,0,0,0,4.2,0.2
1902F7002_056,38,6,6, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,2,音楽,22, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,0,0,0,1,0,0,0,1,0,6,1.8
1902F7002_057,15,5.8,5, 具体的に教えてください？,6,default,3, 具体的に教えてください？,1,0,0,1,1,0,0,0,0,5.8,-0.2
1902F7002_013,8,4,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,4,-1.8
1902F7002_016,8,4.2,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,4.2,0.2
1902F7002_040,8,3.6,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1,0,0,0,0,3.6,-0.6
1902F7002_070,17,6.2,7, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0,0,1,0,0,6.2,2.6
1902F7002_072,24,6.6,10, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0,0,1,0,0,6.6,0.4
1902F7002_071,18,6,23, 具体的には教えてもらえますか？,6,default,13, 具体的には教えてもらえますか？,1,0,0,1,1,0,0,0,0,6,-0.6
1902F7002_078,18,5,0, なるほど、それは面白そうですね。,5,default,7, なるほど、それは面白そうですね。,1,1,0,0,1,0,0,0,0,5,-1
1902F7002_078,18,5,0, なるほど、それは面白そうですね。,5,default,7, なるほど、それは面白そうですね。,1,1,0,0,1,0,0,0,0,5,0
1902F7002_079,24,4.2,0, 貴重な体験談をありがとうございました。,4,旅行,20, 貴重な体験談をありがとうございました。,0,0,1,0,0,0,1,0,0,4.2,-0.8
